x,ring,p_ring,year,nest,nest_index,birdid,sex,num_start,num_end,start_time,end_time,dur_seconds,dur_mins,dur_hr,breed_stage,e_hatch_d,l_status,startdate_new,no_days
434,6207518,6207540,2021,C6,C6_43,C6_bird2,Male,1626146550,1626170250,13/07/2021 05:22,13/07/2021 11:57,23700,395,6.583333333,brood,04/07/2021,L,13/07/2021,42
435,6207518,6207540,2021,C6,C6_3,C6_bird2,Male,1625461950,1625470050,05/07/2021 07:12,05/07/2021 09:27,8100,135,2.25,brood,04/07/2021,L,05/07/2021,34
436,6207518,6207540,2021,C6,C6_38,C6_bird2,Male,1625920950,1625926650,10/07/2021 14:42,10/07/2021 16:17,5700,95,1.583333333,brood,04/07/2021,L,10/07/2021,39
437,6207518,6207540,2021,C6,C6_18,C6_bird2,Male,1625662950,1625674350,07/07/2021 15:02,07/07/2021 18:12,11400,190,3.166666667,brood,04/07/2021,L,07/07/2021,36
438,6207518,6207540,2021,C6,C6_49,C6_bird2,Male,1626254700,1626264000,14/07/2021 11:25,14/07/2021 14:00,9300,155,2.583333333,brood,04/07/2021,L,14/07/2021,43
439,6207518,6207540,2021,C6,C6_29,C6_bird2,Male,1625792700,1625802900,09/07/2021 03:05,09/07/2021 05:55,10200,170,2.833333333,brood,04/07/2021,L,09/07/2021,38
440,6207518,6207540,2021,C6,C6_11,C6_bird2,Male,1625566800,1625581050,06/07/2021 12:20,06/07/2021 16:17,14250,237.5,3.958333333,brood,04/07/2021,L,06/07/2021,35
441,6207518,6207540,2021,C6,C6_14,C6_bird2,Male,1625614050,1625623200,07/07/2021 01:27,07/07/2021 04:00,9150,152.5,2.541666667,brood,04/07/2021,L,07/07/2021,36
442,6207518,6207540,2021,C6,C6_71,C6_bird2,Male,1626707250,1626722550,19/07/2021 17:07,19/07/2021 21:22,15300,255,4.25,brood,04/07/2021,L,19/07/2021,48
443,6207518,6207540,2021,C6,C6_57,C6_bird2,Male,1626428550,1626446550,16/07/2021 11:42,16/07/2021 16:42,18000,300,5,brood,04/07/2021,L,16/07/2021,45
444,6207518,6207540,2021,C6,C6_31,C6_bird2,Male,1625811450,1625825700,09/07/2021 08:17,09/07/2021 12:15,14250,237.5,3.958333333,brood,04/07/2021,L,09/07/2021,38
445,6207518,6207540,2021,C6,C6_69,C6_bird2,Male,1626688950,1626696150,19/07/2021 12:02,19/07/2021 14:02,7200,120,2,brood,04/07/2021,L,19/07/2021,48
446,6207518,6207540,2021,C6,C6_45,C6_bird2,Male,1626186600,1626196650,13/07/2021 16:30,13/07/2021 19:17,10050,167.5,2.791666667,brood,04/07/2021,L,13/07/2021,42
447,6207518,6207540,2021,C6,C6_41,C6_bird2,Male,1626108450,1626115800,12/07/2021 18:47,12/07/2021 20:50,7350,122.5,2.041666667,brood,04/07/2021,L,12/07/2021,41
448,6207518,6207540,2021,C6,C6_85,C6_bird2,Male,1627042200,1627070250,23/07/2021 14:10,23/07/2021 21:57,28050,467.5,7.791666667,brood,04/07/2021,L,23/07/2021,52
449,6207518,6207540,2021,C6,C6_59,C6_bird2,Male,1626458100,1626469050,16/07/2021 19:55,16/07/2021 22:57,10950,182.5,3.041666667,brood,04/07/2021,L,16/07/2021,45
450,6207518,6207540,2021,C6,C6_83,C6_bird2,Male,1627009950,1627025400,23/07/2021 05:12,23/07/2021 09:30,15450,257.5,4.291666667,brood,04/07/2021,L,23/07/2021,52
451,6207518,6207540,2021,C6,C6_67,C6_bird2,Male,1626628800,1626652800,18/07/2021 19:20,19/07/2021 02:00,24000,400,6.666666667,brood,04/07/2021,L,18/07/2021,47
452,6207518,6207540,2021,C6,C6_34,C6_bird2,Male,1625878950,1625896050,10/07/2021 03:02,10/07/2021 07:47,17100,285,4.75,brood,04/07/2021,L,10/07/2021,39
453,6207518,6207540,2021,C6,C6_74,C6_bird2,Male,1626787650,1626798150,20/07/2021 15:27,20/07/2021 18:22,10500,175,2.916666667,brood,04/07/2021,L,20/07/2021,49
454,6207518,6207540,2021,C6,C6_27,C6_bird2,Male,1625770050,1625780250,08/07/2021 20:47,08/07/2021 23:37,10200,170,2.833333333,brood,04/07/2021,L,08/07/2021,37
455,6207518,6207540,2021,C6,C6_53,C6_bird2,Male,1626355050,1626372300,15/07/2021 15:17,15/07/2021 20:05,17250,287.5,4.791666667,brood,04/07/2021,L,15/07/2021,44
456,6207518,6207540,2021,C6,C6_5,C6_bird2,Male,1625479350,1625496000,05/07/2021 12:02,05/07/2021 16:40,16650,277.5,4.625,brood,04/07/2021,L,05/07/2021,34
457,6207518,6207540,2021,C6,C6_7,C6_bird2,Male,1625504700,1625516250,05/07/2021 19:05,05/07/2021 22:17,11550,192.5,3.208333333,brood,04/07/2021,L,05/07/2021,34
458,6207518,6207540,2021,C6,C6_76,C6_bird2,Male,1626844050,1626861300,21/07/2021 07:07,21/07/2021 11:55,17250,287.5,4.791666667,brood,04/07/2021,L,21/07/2021,50
459,6207518,6207540,2021,C6,C6_36,C6_bird2,Male,1625907150,1625914800,10/07/2021 10:52,10/07/2021 13:00,7650,127.5,2.125,brood,04/07/2021,L,10/07/2021,39
460,6207518,6207540,2021,C6,C6_51,C6_bird2,Male,1626276150,1626289350,14/07/2021 17:22,14/07/2021 21:02,13200,220,3.666666667,brood,04/07/2021,L,14/07/2021,43
461,6207518,6207540,2021,C6,C6_22,C6_bird2,Male,1625701500,1625712750,08/07/2021 01:45,08/07/2021 04:52,11250,187.5,3.125,brood,04/07/2021,L,08/07/2021,37
462,6207518,6207540,2021,C6,C6_61,C6_bird2,Male,1626475950,1626481200,17/07/2021 00:52,17/07/2021 02:20,5250,87.5,1.458333333,brood,04/07/2021,L,17/07/2021,46
463,6207518,6207540,2021,C6,C6_81,C6_bird2,Male,1626973650,1626985200,22/07/2021 19:07,22/07/2021 22:20,11550,192.5,3.208333333,brood,04/07/2021,L,22/07/2021,51
464,6207518,6207540,2021,C6,C6_20,C6_bird2,Male,1625684400,1625692350,07/07/2021 21:00,07/07/2021 23:12,7950,132.5,2.208333333,brood,04/07/2021,L,07/07/2021,36
465,6207518,6207540,2021,C6,C6_16,C6_bird2,Male,1625632650,1625641200,07/07/2021 06:37,07/07/2021 09:00,8550,142.5,2.375,brood,04/07/2021,L,07/07/2021,36
466,6207525,6207541,2021,B2,B2_19,B2_bird1,Female,1626505800,1626523500,17/07/2021 09:10,17/07/2021 14:05,17700,295,4.916666667,brood,10/07/2021,L,17/07/2021,46
467,6207525,6207541,2021,B2,B2_24,B2_bird1,Female,1626593850,1626607650,18/07/2021 09:37,18/07/2021 13:27,13800,230,3.833333333,brood,10/07/2021,L,18/07/2021,47
468,6207525,6207541,2021,B2,B2_21,B2_bird1,Female,1626541200,1626558300,17/07/2021 19:00,17/07/2021 23:45,17100,285,4.75,brood,10/07/2021,L,17/07/2021,46
469,6207525,6207541,2021,B2,B2_38,B2_bird1,Female,1627032150,1627045650,23/07/2021 11:22,23/07/2021 15:07,13500,225,3.75,brood,10/07/2021,L,23/07/2021,52
470,6207525,6207541,2021,B2,B2_35,B2_bird1,Female,1626897000,1626925650,21/07/2021 21:50,22/07/2021 05:47,28650,477.5,7.958333333,brood,10/07/2021,L,21/07/2021,50
471,6207525,6207541,2021,B2,B2_33,B2_bird1,Female,1626805350,1626820350,20/07/2021 20:22,21/07/2021 00:32,15000,250,4.166666667,brood,10/07/2021,L,20/07/2021,49
472,6207525,6207541,2021,B2,B2_16,B2_bird1,Female,1626438450,1626455550,16/07/2021 14:27,16/07/2021 19:12,17100,285,4.75,brood,10/07/2021,L,16/07/2021,45
473,6207525,6207541,2021,B2,B2_1,B2_bird1,Female,1625925000,1625932650,10/07/2021 15:50,10/07/2021 17:57,7650,127.5,2.125,brood,10/07/2021,L,10/07/2021,39
474,6207525,6207541,2021,B2,B2_28,B2_bird1,Female,1626662100,1626675900,19/07/2021 04:35,19/07/2021 08:25,13800,230,3.833333333,brood,10/07/2021,L,19/07/2021,48
475,6207525,6207541,2021,B2,B2_30,B2_bird1,Female,1626681450,1626700050,19/07/2021 09:57,19/07/2021 15:07,18600,310,5.166666667,brood,10/07/2021,L,19/07/2021,48
476,6207525,6207541,2021,B2,B2_10,B2_bird1,Female,1626212400,1626234300,13/07/2021 23:40,14/07/2021 05:45,21900,365,6.083333333,brood,10/07/2021,L,13/07/2021,42
477,6207525,6207541,2021,B2,B2_34,B2_bird1,Female,1626838050,1626874200,21/07/2021 05:27,21/07/2021 15:30,36150,602.5,10.04166667,brood,10/07/2021,L,21/07/2021,50
478,6207525,6207541,2021,B2,B2_5,B2_bird1,Female,1625969400,1625983800,11/07/2021 04:10,11/07/2021 08:10,14400,240,4,brood,10/07/2021,L,11/07/2021,40
479,6207525,6207541,2021,B2,B2_26,B2_bird1,Female,1626630750,1626637650,18/07/2021 19:52,18/07/2021 21:47,6900,115,1.916666667,brood,10/07/2021,L,18/07/2021,47
480,6207525,6207541,2021,B2,B2_17,B2_bird1,Female,1626486000,1626495000,17/07/2021 03:40,17/07/2021 06:10,9000,150,2.5,brood,10/07/2021,L,17/07/2021,46
481,6207525,6207541,2021,B2,B2_3,B2_bird1,Female,1625943300,1625954850,10/07/2021 20:55,11/07/2021 00:07,11550,192.5,3.208333333,brood,10/07/2021,L,10/07/2021,39
482,6207525,6207541,2021,B2,B2_14,B2_bird1,Female,1626387750,1626398250,16/07/2021 00:22,16/07/2021 03:17,10500,175,2.916666667,brood,10/07/2021,L,16/07/2021,45
483,6207525,6207541,2021,B2,B2_37,B2_bird1,Female,1626939600,1627015050,22/07/2021 09:40,23/07/2021 06:37,75450,1257.5,20.95833333,brood,10/07/2021,L,22/07/2021,51
484,6207525,6207541,2021,B2,B2_7,B2_bird1,Female,1626092250,1626105150,12/07/2021 14:17,12/07/2021 17:52,12900,215,3.583333333,brood,10/07/2021,L,12/07/2021,41
485,6207525,6207541,2021,B2,B2_31,B2_bird1,Female,1626767100,1626783750,20/07/2021 09:45,20/07/2021 14:22,16650,277.5,4.625,brood,10/07/2021,L,20/07/2021,49
486,6207525,6207541,2021,B2,B2_12,B2_bird1,Female,1626280200,1626295800,14/07/2021 18:30,14/07/2021 22:50,15600,260,4.333333333,brood,10/07/2021,L,14/07/2021,43
487,6234762,6234453,2022,H2,H2_31,H2_bird1,Female,1658080500,1658085900,17/07/2022 19:55,17/07/2022 21:25,5400,90,1.5,brood,12/07/2022,L,17/07/2022,46
488,6234762,6234453,2022,H2,H2_11,H2_bird1,Female,1657734000,1657750200,13/07/2022 16:35,14/07/2022 00:10,16200,270,4.5,brood,12/07/2022,L,13/07/2022,42
489,6234762,6234453,2022,H2,H2_19,H2_bird1,Female,1657919700,1657924200,15/07/2022 21:35,16/07/2022 00:30,4500,75,1.25,brood,12/07/2022,L,15/07/2022,44
490,6234762,6234453,2022,H2,H2_35,H2_bird1,Female,1658161500,1658171700,18/07/2022 18:25,18/07/2022 21:15,10200,170,2.833333333,brood,12/07/2022,L,18/07/2022,47
491,6234762,6234453,2022,H2,H2_47,H2_bird1,Female,1658529300,1658541300,22/07/2022 21:15,23/07/2022 03:55,12000,200,3.333333333,brood,12/07/2022,L,22/07/2022,51
492,6234762,6234453,2022,H2,H2_51,H2_bird1,Female,1658603100,1658620200,23/07/2022 18:40,24/07/2022 01:50,17100,285,4.75,brood,12/07/2022,L,23/07/2022,52
493,6234762,6234453,2022,H2,H2_13,H2_bird1,Female,1657763100,1657776600,14/07/2022 03:45,14/07/2022 07:30,13500,225,3.75,brood,12/07/2022,L,14/07/2022,43
494,6234762,6234453,2022,H2,H2_49,H2_bird1,Female,1658575200,1658579700,23/07/2022 08:20,23/07/2022 14:35,4500,75,1.25,brood,12/07/2022,L,23/07/2022,52
495,6234762,6234453,2022,H2,H2_23,H2_bird1,Female,1657967100,1657975500,16/07/2022 12:15,16/07/2022 14:45,8400,140,2.333333333,brood,12/07/2022,L,16/07/2022,45
496,6234762,6234453,2022,H2,H2_45,H2_bird1,Female,1658493300,1658497500,22/07/2022 14:35,22/07/2022 15:45,4200,70,1.166666667,brood,12/07/2022,L,22/07/2022,51
497,6234762,6234453,2022,H2,H2_17,H2_bird1,Female,1657900200,1657907700,15/07/2022 02:15,15/07/2022 19:55,7500,125,2.083333333,brood,12/07/2022,L,15/07/2022,44
498,6234762,6234453,2022,H2,H2_59,H2_bird1,Female,1658714100,1658733300,25/07/2022 03:55,25/07/2022 09:15,19200,320,5.333333333,brood,12/07/2022,L,25/07/2022,54
499,6234762,6234453,2022,H2,H2_39,H2_bird1,Female,1658284500,1658309400,20/07/2022 03:05,20/07/2022 11:30,24900,415,6.916666667,brood,12/07/2022,L,20/07/2022,49
500,6234762,6234453,2022,H2,H2_5,H2_bird1,Female,1657655100,1657676100,12/07/2022 21:15,13/07/2022 03:35,21000,350,5.833333333,brood,12/07/2022,L,12/07/2022,41
501,6234762,6234453,2022,H2,H2_21,H2_bird1,Female,1657934700,1657961700,16/07/2022 03:25,16/07/2022 10:55,27000,450,7.5,brood,12/07/2022,L,16/07/2022,45
502,6234762,6234453,2022,H2,H2_1,H2_bird1,Female,1657614000,1657632900,12/07/2022 08:00,12/07/2022 15:35,18900,315,5.25,brood,12/07/2022,L,12/07/2022,41
503,6234762,6234453,2022,H2,H2_27,H2_bird1,Female,1658030100,1658046900,17/07/2022 05:55,17/07/2022 10:35,16800,280,4.666666667,brood,12/07/2022,L,17/07/2022,46
504,6234762,6234453,2022,H2,H2_57,H2_bird1,Female,1658678400,1658708400,24/07/2022 18:00,25/07/2022 02:20,30000,500,8.333333333,brood,12/07/2022,L,24/07/2022,53
505,6234762,6234453,2022,H2,H2_33,H2_bird1,Female,1658090400,1658135400,17/07/2022 22:40,18/07/2022 11:10,45000,750,12.5,brood,12/07/2022,L,17/07/2022,46
506,6234762,6234453,2022,H2,H2_37,H2_bird1,Female,1658216700,1658230800,19/07/2022 09:45,19/07/2022 13:40,14100,235,3.916666667,brood,12/07/2022,L,19/07/2022,48
507,3,6234466,2022,K3,K3_36,K3_GaporTrip,Male,1658611500,1658630700,23/07/2022 23:25,24/07/2022 04:45,19200,320,5.333333333,brood,17/07/2022,P,23/07/2022,52
508,3,6234466,2022,K3,K3_40,K3_GaporTrip,Male,1658705400,1658718600,25/07/2022 01:30,25/07/2022 05:10,13200,220,3.666666667,brood,17/07/2022,P,25/07/2022,54
509,3,6234466,2022,K3,K3_24,K3_GaporTrip,Male,1658315700,1658397600,20/07/2022 13:15,21/07/2022 12:00,81900,1365,22.75,brood,17/07/2022,P,20/07/2022,49
510,3,6234466,2022,K3,K3_28,K3_GaporTrip,Male,1658474700,1658535900,22/07/2022 09:25,23/07/2022 02:25,61200,1020,17,brood,17/07/2022,P,22/07/2022,51
511,3,6234466,2022,K3,K3_38,K3_GaporTrip,Male,1658685000,1658699100,24/07/2022 19:50,24/07/2022 23:45,14100,235,3.916666667,brood,17/07/2022,P,24/07/2022,53
512,3,6234466,2022,K3,K3_22,K3_GaporTrip,Male,1658292300,1658305500,20/07/2022 06:45,20/07/2022 10:25,13200,220,3.666666667,brood,17/07/2022,P,20/07/2022,49
513,3,6234466,2022,K3,K3_32,K3_GaporTrip,Male,1658564400,1658572200,23/07/2022 10:20,23/07/2022 12:30,7800,130,2.166666667,brood,17/07/2022,P,23/07/2022,52
514,3,6234466,2022,K3,K3_26,K3_GaporTrip,Male,1658423400,1658427600,21/07/2022 19:10,21/07/2022 20:20,4200,70,1.166666667,brood,17/07/2022,P,21/07/2022,50
515,3,6234466,2022,K3,K3_34,K3_GaporTrip,Male,1658583000,1658598000,23/07/2022 15:30,23/07/2022 19:40,15000,250,4.166666667,brood,17/07/2022,P,23/07/2022,52
516,3,6234466,2022,K3,K3_42,K3_GaporTrip,Male,1658738100,1658752200,25/07/2022 10:35,25/07/2022 22:05,14100,555,9.25,brood,17/07/2022,P,25/07/2022,54
517,3,6234466,2022,K3,K3_10,K3_GaporTrip,Male,1658151600,1658159400,18/07/2022 15:40,18/07/2022 17:50,7800,130,2.166666667,brood,17/07/2022,P,18/07/2022,47
518,3,6234466,2022,K3,K3_2,K3_GaporTrip,Male,1658078100,1658111700,17/07/2022 19:15,18/07/2022 13:00,33600,1065,17.75,brood,17/07/2022,P,17/07/2022,46
519,3,6234466,2022,K3,K3_16,K3_GaporTrip,Male,1658189100,1658209800,19/07/2022 02:05,19/07/2022 07:50,20700,345,5.75,brood,17/07/2022,P,19/07/2022,48
520,3,6234466,2022,K3,K3_30,K3_GaporTrip,Male,1658545200,1658551200,23/07/2022 05:00,23/07/2022 06:40,6000,100,1.666666667,brood,17/07/2022,P,23/07/2022,52
521,3,6234466,2022,K3,K3_20,K3_GaporTrip,Male,1658280300,1658284800,20/07/2022 03:25,20/07/2022 04:40,4500,75,1.25,brood,17/07/2022,P,20/07/2022,49
522,3,6234466,2022,K3,K3_18,K3_GaporTrip,Male,1658219700,1658273700,19/07/2022 10:35,20/07/2022 01:35,54000,900,15,brood,17/07/2022,P,19/07/2022,48
523,6234793,6234473,2022,l4,l4_49,l4_bird1,Female,1658706000,1658735400,25/07/2022 01:40,25/07/2022 09:50,29400,490,8.166666667,brood,14/07/2022,L,25/07/2022,54
524,6234793,6234473,2022,l4,l4_37,l4_bird1,Female,1658409900,1658450700,21/07/2022 14:25,22/07/2022 02:45,40800,680,11.33333333,brood,14/07/2022,L,21/07/2022,50
525,6234793,6234473,2022,l4,l4_47,l4_bird1,Female,1658626500,1658648100,24/07/2022 03:35,24/07/2022 09:35,21600,360,6,brood,14/07/2022,L,24/07/2022,53
526,6234793,6234473,2022,l4,l4_3,l4_bird1,Female,1657779300,1657796700,14/07/2022 08:15,14/07/2022 13:05,17400,290,4.833333333,brood,14/07/2022,L,14/07/2022,43
527,6234793,6234473,2022,l4,l4_31,l4_bird1,Female,1658254800,1658265000,19/07/2022 20:20,19/07/2022 23:10,10200,170,2.833333333,brood,14/07/2022,L,19/07/2022,48
528,6234793,6234473,2022,l4,l4_15,l4_bird1,Female,1657934700,1657952700,16/07/2022 03:25,16/07/2022 08:25,18000,300,5,brood,14/07/2022,L,16/07/2022,45
529,6234793,6234473,2022,l4,l4_39,l4_bird1,Female,1658481600,1658513700,22/07/2022 11:20,22/07/2022 20:15,32100,535,8.916666667,brood,14/07/2022,L,22/07/2022,51
530,6234793,6234473,2022,l4,l4_35,l4_bird1,Female,1658348100,1658371200,20/07/2022 22:15,21/07/2022 04:40,23100,385,6.416666667,brood,14/07/2022,L,20/07/2022,49
531,6234793,6234473,2022,l4,l4_13,l4_bird1,Female,1657907100,1657920600,15/07/2022 19:45,15/07/2022 23:30,13500,225,3.75,brood,14/07/2022,L,15/07/2022,44
532,6234793,6234473,2022,l4,l4_19,l4_bird1,Female,1658000400,1658013900,16/07/2022 21:40,17/07/2022 01:25,13500,225,3.75,brood,14/07/2022,L,16/07/2022,45
533,6234793,6234473,2022,l4,l4_29,l4_bird1,Female,1658168700,1658243700,18/07/2022 20:25,19/07/2022 17:15,75000,1250,20.83333333,brood,14/07/2022,L,18/07/2022,47
534,6234793,6234473,2022,l4,l4_17,l4_bird1,Female,1657967100,1657985100,16/07/2022 12:25,16/07/2022 17:25,18000,300,5,brood,14/07/2022,L,16/07/2022,45
535,6234793,6234473,2022,l4,l4_45,l4_bird1,Female,1658596800,1658610600,23/07/2022 19:20,23/07/2022 23:10,13800,230,3.833333333,brood,14/07/2022,L,23/07/2022,52
536,6234793,6234473,2022,l4,l4_33,l4_bird1,Female,1658282400,1658310600,20/07/2022 02:05,20/07/2022 11:50,28200,470,7.833333333,brood,14/07/2022,L,20/07/2022,49
537,6234793,6234473,2022,l4,l4_7,l4_bird1,Female,1657827600,1657844400,14/07/2022 21:40,15/07/2022 02:20,16800,280,4.666666667,brood,14/07/2022,L,14/07/2022,43
538,6234793,6234473,2022,l4,l4_11,l4_bird1,Female,1657882200,1657896900,15/07/2022 12:50,15/07/2022 16:55,14700,245,4.083333333,brood,14/07/2022,L,15/07/2022,44
539,6234793,6234473,2022,l4,l4_21,l4_bird1,Female,1658029800,1658039400,17/07/2022 05:50,17/07/2022 08:30,9600,160,2.666666667,brood,14/07/2022,L,17/07/2022,46
540,6234793,6234473,2022,l4,l4_1,l4_bird1,Female,1657765200,1657774200,14/07/2022 04:20,14/07/2022 06:50,9000,150,2.5,brood,14/07/2022,L,14/07/2022,43
541,6234793,6234473,2022,l4,l4_25,l4_bird1,Female,1658082300,1658111700,17/07/2022 20:25,18/07/2022 04:35,29400,490,8.166666667,brood,14/07/2022,L,17/07/2022,46
542,6234793,6234473,2022,l4,l4_9,l4_bird1,Female,1657861200,1657873200,15/07/2022 07:00,15/07/2022 10:20,12000,200,3.333333333,brood,14/07/2022,L,15/07/2022,44
543,6234793,6234473,2022,l4,l4_23,l4_bird1,Female,1658045100,1658069400,17/07/2022 10:05,17/07/2022 16:50,24300,405,6.75,brood,14/07/2022,L,17/07/2022,46
544,6234793,6234473,2022,l4,l4_41,l4_bird1,Female,1658564100,1658582400,23/07/2022 10:15,23/07/2022 15:20,18300,305,5.083333333,brood,14/07/2022,L,23/07/2022,52
545,6234777,6234509,2021,D2,D2_17,D2_bird1,Male,1625476050,1625496900,05/07/2021 11:07,05/07/2021 16:55,20850,347.5,5.791666667,brood,03/07/2021,L,05/07/2021,34
546,6234777,6234509,2021,D2,D2_1,D2_bird1,Male,1625969100,1625976150,11/07/2021 04:05,11/07/2021 06:02,7050,117.5,1.958333333,brood,03/07/2021,L,11/07/2021,40
547,6234777,6234509,2021,D2,D2_18,D2_bird1,Male,1625558700,1625590950,06/07/2021 10:05,06/07/2021 19:02,32250,537.5,8.958333333,brood,03/07/2021,L,06/07/2021,35
548,6234777,6234509,2021,D2,D2_15,D2_bird1,Male,1625443200,1625468400,05/07/2021 02:00,05/07/2021 09:00,25200,420,7,brood,03/07/2021,L,05/07/2021,34
549,6234777,6234509,2021,D2,D2_13,D2_bird1,Male,1625272800,1625290350,03/07/2021 02:40,03/07/2021 07:32,17550,292.5,4.875,brood,03/07/2021,L,03/07/2021,32
550,6234777,6234509,2021,D2,D2_20,D2_bird1,Male,1625601900,1625621700,06/07/2021 22:05,07/07/2021 03:35,19800,330,5.5,brood,03/07/2021,L,06/07/2021,35
551,6234766,6234510,2022,G3,G3_18,G3_GaporTrip,Male,1658184600,1658227800,19/07/2022 00:50,19/07/2022 12:50,43200,720,12,brood,15/07/2022,P,19/07/2022,48
552,6234766,6234510,2022,G3,G3_20,G3_GaporTrip,Male,1658265600,1658279100,19/07/2022 23:20,20/07/2022 03:05,13500,225,3.75,brood,15/07/2022,P,19/07/2022,48
553,6234766,6234510,2022,G3,G3_22,G3_GaporTrip,Male,1658283000,1658301300,20/07/2022 04:10,20/07/2022 09:15,18300,305,5.083333333,brood,15/07/2022,P,20/07/2022,49
554,6234766,6234510,2022,G3,G3_2,G3_GaporTrip,Male,1657905000,1657929600,15/07/2022 19:10,16/07/2022 02:00,24600,410,6.833333333,brood,15/07/2022,P,15/07/2022,44
555,6234766,6234510,2022,G3,G3_14,G3_GaporTrip,Male,1658124900,1658144700,18/07/2022 08:15,18/07/2022 18:35,19800,470,7.833333333,brood,15/07/2022,P,18/07/2022,47
556,6234766,6234510,2022,G3,G3_50,G3_GaporTrip,Male,1658814300,1658818500,26/07/2022 07:45,26/07/2022 08:55,4200,70,1.166666667,brood,15/07/2022,P,26/07/2022,55
557,6234766,6234510,2022,G3,G3_42,G3_GaporTrip,Male,1658619900,1658633100,24/07/2022 01:45,24/07/2022 05:25,13200,220,3.666666667,brood,15/07/2022,P,24/07/2022,53
558,6234766,6234510,2022,G3,G3_28,G3_GaporTrip,Male,1658396700,1658408700,21/07/2022 11:45,21/07/2022 15:05,12000,200,3.333333333,brood,15/07/2022,P,21/07/2022,50
559,6234766,6234510,2022,G3,G3_30,G3_GaporTrip,Male,1658437500,1658462700,21/07/2022 23:05,22/07/2022 06:05,25200,420,7,brood,15/07/2022,P,21/07/2022,50
560,6234766,6234510,2022,G3,G3_40,G3_GaporTrip,Male,1658588100,1658603100,23/07/2022 16:55,23/07/2022 21:05,15000,250,4.166666667,brood,15/07/2022,P,23/07/2022,52
561,6234766,6234510,2022,G3,G3_4,G3_GaporTrip,Male,1657974300,1657996200,16/07/2022 14:25,16/07/2022 20:30,21900,365,6.083333333,brood,15/07/2022,P,16/07/2022,45
562,6234766,6234510,2022,G3,G3_26,G3_GaporTrip,Male,1658343900,1658373000,20/07/2022 21:05,21/07/2022 05:10,29100,485,8.083333333,brood,15/07/2022,P,20/07/2022,49
563,6234766,6234510,2022,G3,G3_24,G3_GaporTrip,Male,1658314200,1658333400,20/07/2022 12:50,20/07/2022 18:10,19200,320,5.333333333,brood,15/07/2022,P,20/07/2022,49
564,6234766,6234510,2022,G3,G3_6,G3_GaporTrip,Male,1658007900,1658031000,16/07/2022 23:45,17/07/2022 06:10,23100,385,6.416666667,brood,15/07/2022,P,16/07/2022,45
565,6234766,6234510,2022,G3,G3_46,G3_GaporTrip,Male,1658698800,1658716500,24/07/2022 23:40,26/07/2022 01:30,17700,835,13.91666667,brood,15/07/2022,P,24/07/2022,53
566,6234766,6234510,2022,G3,G3_44,G3_GaporTrip,Male,1658658300,1658689200,24/07/2022 12:25,24/07/2022 21:00,30900,515,8.583333333,brood,15/07/2022,P,24/07/2022,53
567,5,6234518,2022,llb1,llb1_10,llb1_GaporTrip,Male,1658164200,1658177400,18/07/2022 19:10,18/07/2022 22:50,13200,220,3.666666667,brood,16/07/2022,P,18/07/2022,47
568,5,6234518,2022,llb1,llb1_6,llb1_GaporTrip,Male,1658053200,1658082300,17/07/2022 12:20,17/07/2022 20:25,29100,485,8.083333333,brood,16/07/2022,P,17/07/2022,46
569,5,6234518,2022,llb1,llb1_8,llb1_GaporTrip,Male,1658100600,1658136900,18/07/2022 01:30,18/07/2022 11:35,36300,605,10.08333333,brood,16/07/2022,P,18/07/2022,47
570,5,6234518,2022,llb1,llb1_12,llb1_GaporTrip,Male,1658199300,1658238300,19/07/2022 04:55,19/07/2022 15:45,39000,650,10.83333333,brood,16/07/2022,P,19/07/2022,48
571,5,6234518,2022,llb1,llb1_18,llb1_GaporTrip,Male,1658367000,1658381700,21/07/2022 03:30,21/07/2022 07:35,14700,245,4.083333333,brood,16/07/2022,P,21/07/2022,50
572,5,6234518,2022,llb1,llb1_16,llb1_GaporTrip,Male,1658292900,1658346600,20/07/2022 06:55,20/07/2022 21:50,53700,895,14.91666667,brood,16/07/2022,P,20/07/2022,49
573,5,6234518,2022,llb1,llb1_14,llb1_GaporTrip,Male,1658260500,1658271600,19/07/2022 21:55,20/07/2022 01:00,11100,185,3.083333333,brood,16/07/2022,P,19/07/2022,48
574,5,6234518,2022,llb1,llb1_2,llb1_GaporTrip,Male,1657944000,1657986000,16/07/2022 06:00,17/07/2022 01:40,42000,1000,16.66666667,brood,16/07/2022,P,16/07/2022,45
575,5,6234518,2022,llb1,llb1_30,llb1_GaporTrip,Male,1658683500,1658705100,24/07/2022 19:25,25/07/2022 01:25,21600,360,6,brood,16/07/2022,P,24/07/2022,53
576,5,6234518,2022,llb1,llb1_20,llb1_GaporTrip,Male,1658409000,1658469300,21/07/2022 15:10,22/07/2022 07:55,60300,1005,16.75,brood,16/07/2022,P,21/07/2022,50
577,5,6234518,2022,llb1,llb1_28,llb1_GaporTrip,Male,1658644500,1658651700,24/07/2022 08:35,24/07/2022 10:35,7200,120,2,brood,16/07/2022,P,24/07/2022,53
578,5,6234518,2022,llb1,llb1_32,llb1_GaporTrip,Male,1658738400,1658791500,25/07/2022 10:40,26/07/2022 01:25,53100,885,14.75,brood,16/07/2022,P,25/07/2022,54
